word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes,,,
81,3,"Kasalan naman nila bakit hindi nila sinabi agad ang totuo ,",bakit hindi nila sinabi agad,nila,FIL,,TRUE,,,,,,,
82,3,"Kasalan naman nila bakit hindi nila sinabi agad ang totuo ,",hindi nila sinabi agad ang,sinabi,FIL,,TRUE,,,,,,,
83,3,"Kasalan naman nila bakit hindi nila sinabi agad ang totuo ,",nila sinabi agad ang totuo,agad,FIL,,TRUE,,,,,,,
84,3,"Kasalan naman nila bakit hindi nila sinabi agad ang totuo ,","sinabi agad ang totuo ,",ang,FIL,,TRUE,,,,,,,
85,3,"Kasalan naman nila bakit hindi nila sinabi agad ang totuo ,","agad ang totuo ,",totuo,FIL,,FALSE,UNK,,,"Wrong spelling ""totoo""",,,
86,3,"Kasalan naman nila bakit hindi nila sinabi agad ang totuo ,","ang totuo ,",",",SYM,,TRUE,,,,,,,
87,4,At sila-sila rin ang umuunlad ?,At sila-sila rin,At,FIL,,TRUE,,,,,,,
88,4,At sila-sila rin ang umuunlad ?,At sila-sila rin ang,sila-sila,FIL,,TRUE,,,,,,,
89,4,At sila-sila rin ang umuunlad ?,At sila-sila rin ang umuunlad,rin,FIL,,TRUE,,,,,,,
90,4,At sila-sila rin ang umuunlad ?,sila-sila rin ang umuunlad ?,ang,FIL,,TRUE,,,,,,,
91,4,At sila-sila rin ang umuunlad ?,rin ang umuunlad ?,umuunlad,FIL,,TRUE,,,,,,,
92,4,At sila-sila rin ang umuunlad ?,ang umuunlad ?,?,SYM,,TRUE,,,,,,,
93,5,Nakakamiss ung mga gantong content ni kuya lloyd .,Nakakamiss ung mga,Nakakamiss,UNK,,FALSE,CS,,,Nakaka (FIL) miss (ENG),,,
94,5,Nakakamiss ung mga gantong content ni kuya lloyd .,Nakakamiss ung mga gantong,ung,FIL,,FALSE,UNK,,,"Wrong Spelling ""yung""",,,$
95,5,Nakakamiss ung mga gantong content ni kuya lloyd .,Nakakamiss ung mga gantong content,mga,FIL,,TRUE,,,,,,,
96,5,Nakakamiss ung mga gantong content ni kuya lloyd .,ung mga gantong content ni,gantong,FIL,,TRUE,,,,,,,
97,5,Nakakamiss ung mga gantong content ni kuya lloyd .,mga gantong content ni kuya,content,ENG,,TRUE,,,,,,,
98,5,Nakakamiss ung mga gantong content ni kuya lloyd .,gantong content ni kuya lloyd,ni,FIL,,TRUE,,,,,,,
99,5,Nakakamiss ung mga gantong content ni kuya lloyd .,content ni kuya lloyd .,kuya,FIL,,TRUE,,,,,,,
100,5,Nakakamiss ung mga gantong content ni kuya lloyd .,ni kuya lloyd .,lloyd,UNK,NE,TRUE,,,,,,,
101,5,Nakakamiss ung mga gantong content ni kuya lloyd .,kuya lloyd .,.,SYM,,TRUE,,,,,,,
102,6,pero pag nag bibigay ako sa thai artist hindi naman ?,pero pag nag,pero,FIL,,TRUE,,,,,,,
103,6,pero pag nag bibigay ako sa thai artist hindi naman ?,pero pag nag bibigay,pag,FIL,,TRUE,,,,,,,
104,6,pero pag nag bibigay ako sa thai artist hindi naman ?,pero pag nag bibigay ako,nag,FIL,,TRUE,,,TRUE,"Should be ""nagbibigay""",,,$
105,6,pero pag nag bibigay ako sa thai artist hindi naman ?,pag nag bibigay ako sa,bibigay,FIL,,TRUE,,,TRUE,"Should be ""nagbibigay""",,,$
106,6,pero pag nag bibigay ako sa thai artist hindi naman ?,nag bibigay ako sa thai,ako,FIL,,TRUE,,,,,,,
107,6,pero pag nag bibigay ako sa thai artist hindi naman ?,bibigay ako sa thai artist,sa,FIL,,TRUE,,,,,,,
108,6,pero pag nag bibigay ako sa thai artist hindi naman ?,ako sa thai artist hindi,thai,ENG,,TRUE,,,,,,,
109,6,pero pag nag bibigay ako sa thai artist hindi naman ?,sa thai artist hindi naman,artist,ENG,,TRUE,,,,,,,
110,6,pero pag nag bibigay ako sa thai artist hindi naman ?,thai artist hindi naman ?,hindi,FIL,,TRUE,,,,,,,
111,6,pero pag nag bibigay ako sa thai artist hindi naman ?,artist hindi naman ?,naman,FIL,,TRUE,,,,,,,
112,6,pero pag nag bibigay ako sa thai artist hindi naman ?,hindi naman ?,?,SYM,,TRUE,,,,,,,
113,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",Sa pamamagitan ng,Sa,FIL,,TRUE,,,,,,,
114,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",Sa pamamagitan ng pagsunod,pamamagitan,FIL,,TRUE,,,,,,,
115,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",Sa pamamagitan ng pagsunod sa,ng,FIL,,TRUE,,,,,,,
116,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",pamamagitan ng pagsunod sa daan,pagsunod,FIL,,TRUE,,,,,,,
117,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",ng pagsunod sa daan na,sa,FIL,,TRUE,,,,,,,
118,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",pagsunod sa daan na ginawa,daan,FIL,,TRUE,,,,,,,
119,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",sa daan na ginawa ng,na,FIL,,TRUE,,,,,,,
120,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",daan na ginawa ng bundok,ginawa,FIL,,TRUE,,,,,,,
121,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","na ginawa ng bundok ,",ng,FIL,,TRUE,,,,,,,
122,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","ginawa ng bundok , nagawa",bundok,FIL,,TRUE,,,,,,,
123,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","ng bundok , nagawa ng",",",SYM,,TRUE,,,,,,,
124,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","bundok , nagawa ng maliit",nagawa,FIL,,TRUE,,,,,,,
125,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",", nagawa ng maliit na",ng,FIL,,TRUE,,,,,,,
126,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",nagawa ng maliit na sapa,maliit,FIL,,TRUE,,,,,,,
127,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",ng maliit na sapa na,na,FIL,,TRUE,,,,,,,
128,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",maliit na sapa na makabalik,sapa,FIL,,TRUE,,,,,,,
129,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",na sapa na makabalik sa,na,FIL,,TRUE,,,,,,,
130,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",sapa na makabalik sa tahanan,makabalik,FIL,,TRUE,,,,,,,
131,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",na makabalik sa tahanan nito,sa,FIL,,TRUE,,,,,,,
132,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",makabalik sa tahanan nito ;,tahanan,FIL,,TRUE,,,,,,,
133,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",sa tahanan nito ; sumama,nito,FIL,,TRUE,,,,,,,
134,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",tahanan nito ; sumama ito,;,SYM,,TRUE,,,,,,,
135,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",nito ; sumama ito sa,sumama,FIL,,TRUE,,,,,,,
136,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",; sumama ito sa ilog,ito,FIL,,TRUE,,,,,,,
137,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","sumama ito sa ilog ,",sa,FIL,,TRUE,,,,,,,
138,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","ito sa ilog , at",ilog,FIL,,TRUE,,,,,,,
139,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","sa ilog , at dumaloy",",",SYM,,TRUE,,,,,,,
140,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","ilog , at dumaloy sa",at,FIL,,TRUE,,,,,,,
141,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",", at dumaloy sa dagat",dumaloy,FIL,,TRUE,,,,,,,
142,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",at dumaloy sa dagat .,sa,FIL,,TRUE,,,,,,,
143,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",dumaloy sa dagat .,dagat,FIL,,TRUE,,,,,,,
144,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",sa dagat .,.,SYM,,TRUE,,,,,,,
145,8,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo,Sana,FIL,,TRUE,,,,,,,
146,8,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo ka,maging,FIL,,TRUE,,,,,,,
147,8,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo ka nang,ihimplo,FIL,,FALSE,UNK,,,"Wrong spelling ""ehemplo""",,,
148,8,Sana maging ihimplo ka nang mga Youtuber .,maging ihimplo ka nang mga,ka,FIL,,TRUE,,,,,,,
149,8,Sana maging ihimplo ka nang mga Youtuber .,ihimplo ka nang mga Youtuber,nang,FIL,,TRUE,,,,,,,
150,8,Sana maging ihimplo ka nang mga Youtuber .,ka nang mga Youtuber .,mga,FIL,,TRUE,,,,,,,
151,8,Sana maging ihimplo ka nang mga Youtuber .,nang mga Youtuber .,Youtuber,ENG,,TRUE,,,,,,,
152,8,Sana maging ihimplo ka nang mga Youtuber .,mga Youtuber .,.,SYM,,TRUE,,,,,,,
153,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng,Ako,FIL,,TRUE,,,,,,,
154,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng epadala,na,FIL,,TRUE,,,,,,,
155,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng epadala sa,lng,FIL,ABB,FALSE,UNK,,,"Wrong spelling ""lang""",,,$
156,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,na lng epadala sa akin,epadala,FIL,,FALSE,UNK,,,"Wrong spelling ""ipadala""",,,
157,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,lng epadala sa akin welleng,sa,FIL,,TRUE,,,,,,,
158,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,epadala sa akin welleng ako,akin,FIL,,TRUE,,,,,,,
159,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,sa akin welleng ako mag,welleng,UNK,,TRUE,,,,,,,
160,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,akin welleng ako mag alaga,ako,FIL,,TRUE,,,,,,,
161,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,welleng ako mag alaga ka,mag,FIL,,TRUE,,,TRUE,"Should be ""mag-alaga""",,,$
162,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,ako mag alaga ka mga,alaga,FIL,,TRUE,,,TRUE,"Should be ""mag-alaga""",,,
163,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mag alaga ka mga anak,ka,FIL,,TRUE,,,,,,,
164,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,alaga ka mga anak mo,mga,FIL,,TRUE,,,,,,,
165,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,ka mga anak mo maarod,anak,FIL,,TRUE,,,,,,,
166,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mga anak mo maarod kaw,mo,FIL,,TRUE,,,,,,,
167,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,anak mo maarod kaw cge,maarod,UNK,,TRUE,,,,,,,
168,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mo maarod kaw cge Basta,kaw,FIL,ABB,FALSE,UNK,,,"Wrong spelling ""ikaw""",,,
169,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,maarod kaw cge Basta padal,cge,FIL,ABB,FALSE,UNK,,,"Wrong spelling ""sige""",,,
170,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,kaw cge Basta padal an,Basta,FIL,,TRUE,,,,,,,
171,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,cge Basta padal an mo,padal,FIL,,FALSE,UNK,,TRUE,"Should be with below cell ""padalhan""",,,
172,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Basta padal an mo at,an,FIL,,FALSE,ENG,,TRUE,"Should be with above cell ""padalhan""",,,
173,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,padal an mo at may,mo,FIL,,TRUE,,,,,,,
174,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,an mo at may kasuduan,at,FIL,,TRUE,,,,,,,
175,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mo at may kasuduan Tayo,may,FIL,,TRUE,,,,,,,
176,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,at may kasuduan Tayo para,kasuduan,FIL,,FALSE,UNK,,,"Wrong spelling ""kasunduan""",,,
177,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,may kasuduan Tayo para sa,Tayo,FIL,,TRUE,,,,,,,
178,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,kasuduan Tayo para sa mga,para,FIL,,TRUE,,,,,,,
179,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Tayo para sa mga anak,sa,FIL,,TRUE,,,,,,,
180,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,para sa mga anak mo,mga,FIL,,TRUE,,,,,,,
181,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,sa mga anak mo,anak,FIL,,TRUE,,,,,,,
182,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mga anak mo,mo,FIL,,TRUE,,,,,,,
183,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride,tayaas,FIL,,FALSE,UNK,,,"Wrong Spelling ""tataas""",,,
184,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride ng,ng,FIL,,TRUE,,,,,,,
185,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride ng mga,pride,ENG,,TRUE,,,,,,,
186,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ng pride ng mga viewers,ng,FIL,,TRUE,,,,,,,
187,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,pride ng mga viewers sa,mga,FIL,,TRUE,,,,,,,
188,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ng mga viewers sa video,viewers,ENG,,TRUE,,,,,,,
189,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,mga viewers sa video ko,sa,FIL,,TRUE,,,,,,,
190,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,viewers sa video ko HAHAHAHA,video,ENG,,TRUE,,,,,,,
191,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,sa video ko HAHAHAHA kung,ko,FIL,,TRUE,,,,,,,
192,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,video ko HAHAHAHA kung nagreact,HAHAHAHA,UNK,EXPR,TRUE,,,,,,,
193,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ko HAHAHAHA kung nagreact kayo,kung,FIL,,TRUE,,,,,,,
194,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,HAHAHAHA kung nagreact kayo don,nagreact,FIL,,FALSE,CS,,,nag (FIL) react (ENG),,,
195,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,kung nagreact kayo don HAHAHAHA,kayo,FIL,,TRUE,,,,,,,
196,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,nagreact kayo don HAHAHAHA,don,FIL,,TRUE,,,,,,,
197,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,kayo don HAHAHAHA,HAHAHAHA,UNK,EXPR,TRUE,,,,,,,
198,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito ,",Dahil,FIL,,TRUE,,,,,,,
199,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito , 48",dito,FIL,,TRUE,,,,,,,
200,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito , 48 ,",",",SYM,,TRUE,,,,,,,
201,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","dito , 48 , 530",48,NUM,,TRUE,,,,,,,
202,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",", 48 , 530 na",",",SYM,,TRUE,,,,,,,
203,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","48 , 530 na ang",530,NUM,,TRUE,,,,,,,
204,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",", 530 na ang total",na,FIL,,TRUE,,,,,,,
205,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",530 na ang total recoveries,ang,FIL,,TRUE,,,,,,,
206,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",na ang total recoveries sa,total,ENG,,TRUE,,,,,,,
207,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",ang total recoveries sa hanay,recoveries,ENG,,TRUE,,,,,,,
208,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",total recoveries sa hanay ng,sa,FIL,,TRUE,,,,,,,
209,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",recoveries sa hanay ng PNP,hanay,FIL,,TRUE,,,,,,,
210,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sa hanay ng PNP sa,ng,FIL,,TRUE,,,,,,,
211,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",hanay ng PNP sa naturang,PNP,ENG,ABB_NE,TRUE,,,,,,,
212,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",ng PNP sa naturang sakit,sa,FIL,,TRUE,,,,,,,
213,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",PNP sa naturang sakit .,naturang,FIL,,TRUE,,,,,,,
214,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sa naturang sakit .,sakit,FIL,,TRUE,,,,,,,
215,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",naturang sakit .,.,SYM,,TRUE,,,,,,,
216,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na,Mejo,FIL,,FALSE,UNK,,,"Wrong spelling ""medyo""",,,
217,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na ulit,bumabalik,FIL,,TRUE,,,,,,,
218,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na ulit ang,na,FIL,,TRUE,,,,,,,
219,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,bumabalik na ulit ang kamandag,ulit,FIL,,TRUE,,,,,,,
220,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,na ulit ang kamandag sa,ang,FIL,,TRUE,,,,,,,
221,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,ulit ang kamandag sa dots,kamandag,FIL,,TRUE,,,,,,,
222,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,ang kamandag sa dots hahahaah,sa,FIL,,TRUE,,,,,,,
223,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,kamandag sa dots hahahaah,dots,ENG,,TRUE,,,,,,,
224,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,sa dots hahahaah,hahahaah,UNK,EXPR,TRUE,,,,,,,
225,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami,Busy,ENG,,TRUE,,,,,,,
226,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami ng,sa,FIL,,TRUE,,,,,,,
227,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami ng votes,pagpapadami,FIL,,TRUE,,,,,,,
228,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,sa pagpapadami ng votes dun,ng,FIL,,TRUE,,,,,,,
229,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,pagpapadami ng votes dun sa,votes,ENG,,TRUE,,,,,,,
230,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,ng votes dun sa picture,dun,FIL,,FALSE,UNK,,,"Wrong spelling ""doon""",,,
231,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,votes dun sa picture ni,sa,FIL,,TRUE,,,,,,,
232,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,dun sa picture ni Belinda,picture,ENG,,TRUE,,,,,,,
233,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,sa picture ni Belinda whahaaahah,ni,FIL,,TRUE,,,,,,,
234,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,picture ni Belinda whahaaahah,Belinda,UNK,NE,TRUE,,,,,,,
